,ht_pts_diff,ht_vegas_line,model_pred
238,26,-3.0,23.43658595624567
239,-29,7.0,7.367688500993572
240,17,-7.5,16.628894311820716
241,30,3.5,10.380989723951348
242,-35,13.5,-25.90209672450644
243,2,-10.5,-0.24733108357011435
244,4,1.5,6.184774900819211
245,-2,3.0,-0.8259921345906536
246,14,-3.0,17.184247522104844
247,-26,6.0,-23.354581617372563
248,-19,4.5,-16.85917121181712
249,14,-15.5,18.686226657617926
250,11,-1.0,1.6787299730140193
251,-1,2.5,-8.770188279864634
252,-3,7.0,3.570725114239395
253,-17,7.0,17.95268296438623
254,-3,7.0,2.016550936218673
255,-6,6.5,-13.153646239559691
256,2,-8.5,1.632994481364836
257,-26,-3.5,-6.707110373121638
258,-7,-6.5,9.152571604717668
259,5,-4.0,2.7338497462195273
260,3,3.0,10.388162226772003
261,-12,3.0,5.780249759938905
262,-25,-3.0,-6.998967535073486
263,-8,9.0,-10.828596762665576
264,16,3.0,-7.221072978247529
265,-4,-1.5,12.188193434841335
266,4,-5.5,4.702520833715081
267,-14,3.0,-19.895720759386215
268,35,3.5,-1.3884816091971128
269,-1,-3.0,14.533302787250989
270,20,-8.0,13.09041717056428
271,6,4.0,13.167804830744451
272,1,-3.5,2.657591026674365
273,-35,3.5,-15.829082965251779
274,19,3.0,-13.53640883271147
275,3,-1.5,-12.890130916860212
276,10,-13.5,18.482568904701086
277,-3,3.5,-3.484098696917367
278,-10,6.0,-19.049912759664377
279,-19,6.0,-23.665026377000917
280,-6,3.0,5.94114507964331
281,-9,-6.0,-7.624927954848376
282,23,-12.5,23.6677710943089
283,1,-3.5,5.113883763338339
284,-3,-3.0,0.7457976972512856
285,-3,-6.5,4.991508097013831
286,1,4.0,1.2736837112192307
287,18,-11.5,16.469917424373737
288,-15,9.0,-7.360327136799498
289,-3,-3.0,-2.9365004051600727
290,22,-7.0,18.080699400689447
291,20,-7.5,-1.0298692128085538
292,-14,-3.0,-7.25363462001758
293,9,-5.5,-10.694143452709788
294,-12,7.5,-22.193440670038527
295,-2,7.5,-3.364827105755495
296,-6,-7.0,18.3297221794095
297,-15,-3.0,8.03167324726762
298,26,-10.0,8.701429165954256
299,3,-4.0,8.673961102148194
300,13,2.0,11.891926167398353
301,10,1.5,1.3605655925715525
302,-2,-3.0,1.4500982221465342
303,20,-3.5,8.073386726448096
304,3,-7.5,12.630308861276848
305,-4,2.0,4.611115962037256
306,40,-17.5,24.795372899437716
307,8,-4.0,9.61601433783964
308,10,-3.0,-10.07901068423212
309,-7,1.0,2.9237228338898538
310,-10,-2.5,-16.46167560586329
311,-12,7.0,7.224519869612258
312,-6,-7.0,-0.22947074972398296
313,3,6.0,-17.407922132185313
314,-17,-4.0,6.443574133266961
315,-7,-2.5,12.371806453030889
316,-16,1.0,-0.9488804440912915
317,10,-6.0,7.10054091314153
318,-2,7.0,4.464774169439278
319,14,-3.0,9.76092829565998
320,-9,2.5,5.763207165234591
321,7,-2.5,5.693742738415639
322,-3,-3.0,-9.229093169698189
323,-3,3.0,5.322537782333032
324,8,1.5,-7.184453777114882
325,2,-10.0,7.014516614231856
326,-3,8.0,-24.901864862810136
327,-18,4.5,-21.47734036117945
328,28,-10.0,10.2003041942355
329,-11,2.5,-8.25283503589143
330,-11,-5.5,-1.7217028429798416
331,5,-2.5,12.858354189141938
332,7,-5.0,5.679331547813125
333,24,-7.0,9.795246764615719
334,-18,-2.5,-2.9809972915935803
335,6,-7.0,-5.539517976310755
336,-6,7.0,1.7487866007522843
337,3,3.0,-9.263164427623156
338,-6,2.5,-10.71574730585084
339,-10,6.0,-18.545512904609527
340,-23,3.5,-10.102633465458247
341,28,-10.0,19.963560044602335
342,-18,7.0,-0.9093965378573143
343,-27,9.0,-24.315758547231965
344,28,-2.5,6.221728652537172
345,-23,-3.5,-8.696504506699688
346,-6,3.5,-1.9395966843394972
347,-10,-4.0,0.734612599748313
348,3,-5.0,3.9229993238861667
349,3,6.0,-9.997952173550427
350,3,-1.5,-7.543615346147224
351,-2,2.0,10.967182041998598
352,22,3.0,-14.816287233296244
353,-24,-6.5,2.107881116021467
354,14,-8.0,23.875846228325003
355,24,4.0,0.7070350673299601
356,41,-7.0,18.461674294891314
357,9,-16.5,16.890585719618535
358,11,-3.0,3.494815203595472
359,35,-11.5,14.338741587990373
360,26,-18.0,19.543008908579772
361,-12,-4.0,-5.305755932004397
362,-3,4.5,8.070692783881604
363,-3,-6.5,0.7407377800177719
364,-6,-3.0,-0.4144754808827884
365,15,-14.0,13.961269168286503
366,-11,4.0,-13.399367330630444
367,3,11.0,-14.72849551151538
368,-5,-4.5,1.5269547504195322
369,-3,-3.0,0.39513469847751015
370,-38,3.5,-6.960175099850279
371,-16,16.0,-16.174433674400717
372,24,-3.5,8.340542497318541
373,-3,-4.5,1.064327796505526
374,9,4.5,-7.396456707804108
375,7,-3.5,8.731031345488756
376,-4,-3.0,-2.726268180970771
377,3,-10.0,9.826686833182006
378,15,-10.5,12.841892095873146
379,-2,-6.0,13.490985465946146
380,3,14.5,-34.04326343477067
381,-14,-10.0,8.795542935566946
382,3,-6.0,-0.5450520359594737
383,-18,3.5,-25.04399818244664
384,-25,-2.5,8.298902278819504
385,8,-5.5,14.20438792326225
386,7,3.0,-18.505703426677638
387,-3,1.5,20.746802071622632
388,-14,-3.5,-3.2435092367623284
389,6,-7.5,10.675085439563343
390,-12,-7.5,4.196174827225806
391,2,-6.5,-1.7003091213342745
392,12,7.5,-4.099694052301327
393,40,-8.0,18.07880355374144
394,-28,13.0,-25.859923205897772
395,0,-6.0,-2.3566414040912247
396,2,-3.0,0.08041134975318176
397,10,9.5,-7.53372270099751
398,38,-2.5,4.253135797809859
399,6,-10.0,7.031829180745105
400,-7,-3.0,11.081661652798108
401,-24,-10.5,8.9968401128702
402,-17,-2.0,0.12099089993273404
403,17,-3.5,26.463990218666474
404,-27,2.5,-4.538628944924328
405,21,4.0,1.6715151178028727
406,-25,7.0,-18.8022139514682
407,-26,-7.0,-2.9756462079021797
408,-3,5.0,-11.294465571341348
409,-9,-10.0,17.250998466810643
410,-20,6.5,-20.97558608657245
411,11,-2.5,7.951122824886322
412,-6,-3.5,0.006149697603132331
413,3,-12.5,2.902131202927732
414,3,1.0,1.0724883397241252
415,-7,3.5,-6.288676750701493
416,-19,1.0,2.878239777431342
417,10,-2.5,-2.061709373689545
418,-10,-2.5,4.713702646659496
419,4,-5.5,10.2010236387482
420,20,-11.0,12.181419887473748
421,-2,3.0,-5.389720180520733
422,-3,-7.5,10.15847672979271
423,-25,6.5,-12.37142863656818
424,-7,2.0,-3.5602543924586305
425,31,-3.5,8.56742687025698
426,-7,-2.5,0.927336911157925
427,6,3.5,-20.908345018133986
428,23,2.5,0.29049926287758465
429,-7,3.0,-6.7992901242877934
430,23,-7.0,3.503681702878943
431,15,3.0,11.29749462403517
432,8,-3.5,5.855937354924726
433,8,2.0,8.830958860463017
434,6,-3.5,-2.5970975188008287
435,2,0.0,2.196887668004197
436,-10,5.0,-10.242783108898195
437,-13,10.5,-12.623087323400238
438,-11,7.5,-18.392709731133934
439,-19,-3.0,11.48038425129845
440,2,7.0,-5.376564597601819
441,-15,5.0,-15.1455374996535
442,-31,10.0,-23.10706992303222
443,11,-6.5,1.5749167818799403
444,7,3.5,4.061974792890094
445,-2,-1.5,14.001556717689088
446,30,-13.0,9.387838230938655
447,1,4.5,-5.081322239790561
448,13,-9.5,8.014789110598674
449,-4,-4.0,-5.073689803928961
450,8,-3.0,-2.141138663427673
451,-8,-2.5,4.352706308716246
452,-3,1.5,3.306666528093384
453,2,-3.0,-1.3816339250962726
454,-7,4.5,-9.234670246576362
455,-20,9.0,-0.11935156866650587
456,20,-8.5,3.378372905341454
457,39,-10.0,2.8591540154899917
458,-21,5.5,-15.424985863429047
459,28,-11.0,4.987094998252539
460,16,-9.0,14.780037624265624
461,6,-3.5,-1.4928521829806463
462,15,-11.5,12.206788353023104
463,-7,-2.5,-0.2424865522219739
464,-6,3.0,2.437236319894949
465,10,-2.5,-3.4313530725825787
466,17,-14.5,7.209797949089036
467,18,13.0,-12.997489243099558
468,-15,11.5,-20.5805422384642
469,-1,9.5,-0.3643066585591819
470,-14,-6.0,2.153257218728883
471,7,-10.0,7.5996550044745605
472,6,-1.0,-11.393165869377366
473,18,-8.5,16.164525202920522
474,-5,-3.0,-0.019661111496773298
475,-9,-11.5,17.10050610052661
476,-2,-3.0,-4.231840870202568
477,-8,6.5,-14.402732371372444
478,10,-6.5,22.05326514751921
479,10,-7.0,23.84159150433863
480,3,3.5,-1.8434678910847744
481,2,-7.5,10.65345826970946
482,-6,-2.0,-4.324400143907033
483,4,-6.5,4.21629122525021
484,-12,-1.5,-2.0135949939604028
485,-26,9.5,-20.366715151822063
486,20,-7.0,16.53357026086583
487,12,11.0,-1.6544278496203022
488,5,-1.5,-13.442772234352628
489,-7,3.5,0.2581734559262472
490,24,-10.0,13.81242482744215
491,-1,-6.5,9.61810467237278
492,4,0.0,1.2344412334381611
493,26,-12.5,7.841825990088455
494,42,-10.0,20.738730273425162
495,-17,2.5,1.9950204251328625
496,14,-14.5,19.257222999609883
497,8,-6.5,-2.9742326228609746
498,26,-6.5,-7.187084591828877
499,3,4.0,3.5031338716541347
500,-3,-8.0,2.8083882835860736
501,-3,-6.5,4.619602747002772
502,40,-16.5,6.3653606885080825
503,31,-3.0,7.908246313411085
504,-4,13.5,-15.60161377784489
505,-4,4.5,-1.4714118695461458
506,21,-7.5,8.175976121392274
507,16,-12.5,24.96403528564037
508,22,-7.0,15.712613650392303
509,-1,6.0,-1.190547922652304
510,27,-13.0,14.881121933724515
511,12,-2.0,-7.722788302763654
512,-4,11.0,-1.4268159420811464
513,-25,4.0,-1.6853651123480113
514,-10,3.5,-10.059656332374015
515,17,-16.5,14.751617375485338
516,24,-9.0,10.567812797415595
517,14,-4.0,3.9075724678869976
518,5,-5.5,-3.6591526005269412
519,15,15.0,-28.87189118308759
520,7,3.0,-13.93472556519379
521,-3,10.5,-15.628313562964411
522,9,6.0,-17.185369776615623
523,-15,7.0,-8.710178306398372
524,-3,-3.5,-2.6482192040722445
525,-8,-5.5,13.22650020055783
526,-3,-3.5,8.511842019004561
527,3,3.0,9.007628052219776
528,-21,2.5,-22.28299716403584
529,-1,5.5,3.6432299953294756
530,-2,-1.5,-3.5622239231307447
531,9,6.0,-18.468148474196493
532,-3,-7.0,8.192769983964688
533,0,7.0,-16.959031087363382
534,-3,6.0,-6.698955292793065
535,6,-3.0,-11.307981072295817
536,13,-3.0,-0.9943727743849715
537,-15,6.5,-14.157211565390355
538,-23,6.5,-17.963949912877133
539,16,-2.5,-2.013420798749946
540,-1,-5.0,-5.096858813806846
541,5,-3.5,-7.633586163110654
542,-16,2.0,3.7515860025921404
543,1,6.5,1.86522295786407
544,3,-4.0,14.69009820780908
545,3,-2.0,-11.118015711725256
546,-1,-6.5,-15.174386163110782
547,24,3.0,3.19250809368529
548,9,-1.5,-2.763645579129646
549,-4,-3.5,3.9285886273753903
550,-10,2.5,2.825494137768686
551,-3,2.5,-8.537180904877385
552,4,-10.0,-8.32730039317477
553,20,-9.0,11.0448221941447
554,3,7.0,5.718116515611457
555,-6,-5.5,8.053129429921729
556,7,-10.0,-6.389667785553605
557,17,-10.0,2.4019799215475457
558,34,-10.0,12.92682506346765
559,17,-2.5,12.112312779767258
560,12,-4.5,-1.241520592035346
561,2,4.5,-11.216734602798464
562,8,2.5,-4.5255818932833485
563,3,-3.0,1.0103963203999142
564,-15,6.0,-5.700092254017851
565,3,5.5,-14.60027223780186
566,4,-6.0,-5.532528169762644
567,-11,2.5,-8.657359346705043
568,2,2.0,0.6393683744204459
569,-16,6.0,-16.642379815045572
570,-28,-3.0,-9.62086378008615
571,-4,-1.0,4.2295376908634825
572,-8,3.5,-9.004575941035519
573,-2,-1.0,-2.314918852172511
574,1,1.5,-17.454373501059536
575,-7,-1.0,-12.944580169046077
576,12,-3.5,10.569874773785624
577,-3,3.5,7.212926387594828
578,3,1.0,8.262439515372876
579,-3,3.0,-5.475632302021674
580,8,-3.0,-2.0845255385737147
581,-7,-3.5,3.7025843034899015
582,15,-3.0,5.527680928751869
583,-3,-3.5,-9.35752679090046
584,-10,6.0,-16.368113560058756
585,8,-6.5,1.1928237850442427
586,-4,-3.5,-12.977848145988997
587,-10,-1.0,2.5200655654598965
588,9,-2.5,5.068494170752514
589,3,-9.5,-0.03794770474884679
590,-10,-1.0,-8.108786781660417
591,15,-1.5,15.802794308781518
592,-3,-3.0,-7.226617202586742
593,-5,-8.0,-1.9456095589988742
594,6,-10.0,5.513787930288255
595,35,-14.0,16.170637973059904
596,7,-7.5,0.14272553404556154
597,-2,1.0,-8.344928603391676
598,29,-3.0,0.7154625900713771
599,-7,-7.0,4.417602059401281
600,23,3.5,-5.326671174824794
601,7,-5.0,-1.6383120990241873
602,-4,2.0,3.75878409793087
603,-22,6.5,-13.86374839605957
604,-3,5.0,-12.50035180178618
605,-12,-5.5,-16.419702460766164
606,2,-3.5,0.6906295913092126
607,1,-7.0,13.49644170762063
608,-5,1.0,0.5371274668432839
609,14,4.5,-8.067122110023986
610,-4,3.0,0.09950335934801569
611,-23,-2.5,-8.961444905408325
612,7,-1.5,-12.525498676090077
613,-17,-7.5,-6.491759470163085
614,-8,3.0,5.682997612320404
615,4,5.5,-15.351282909790957
616,2,9.5,-6.288749655024823
617,14,-10.0,-13.824333725938391
618,10,2.5,3.4067083084002405
619,-4,2.5,-2.494667387984721
620,9,-6.5,4.3366899760583335
621,3,-4.5,-1.6781217212020025
622,8,-2.5,-5.561380521278061
623,18,-6.5,14.178304272237536
624,18,13.0,-4.06809309343584
625,3,-6.5,7.604407018914462
626,9,-2.5,-5.996481484108691
627,18,-6.5,3.6284996370936824
628,2,4.5,-13.549294161050845
629,-6,-3.0,0.5925492611144523
630,18,-7.0,2.7807016752366724
631,-7,1.5,-15.62108632003725
632,-21,1.0,5.314208217109001
633,-14,-4.5,-11.741777370444321
634,6,-7.5,7.245744504871841
635,-19,-8.5,7.694020004568839
636,-5,-1.5,-6.970498921934317
637,-4,-2.0,3.432256374558916
638,-4,3.5,-3.2296684761351444
639,22,-10.5,12.003483768090344
640,3,-4.0,3.947235093829227
641,20,-10.0,13.131629004686133
642,8,-3.5,-2.962579934128535
643,24,1.5,0.6240742171697855
644,-5,2.5,-7.817880685358402
645,-7,3.5,-8.767988984638453
646,-17,-2.5,-22.902858236927386
647,-1,-3.0,-10.514398995870494
648,14,-3.0,-4.438681333224562
649,10,-10.5,13.80286427413386
650,19,3.0,-6.359963703565326
651,-12,13.5,-26.463576552559665
652,3,11.0,-17.564834105455965
653,6,3.5,-4.357960294954818
654,-3,3.0,-2.3480668670849374
655,-3,3.0,5.701799321697062
656,21,-7.0,7.361310941734248
657,-3,4.0,-5.990342716637865
658,23,-5.0,3.633181249873001
659,7,2.5,3.0128440689714937
660,-10,-2.0,-15.40758082020674
661,3,-3.0,4.162768797463434
662,3,-12.5,24.95045603148711
663,-14,1.5,-4.822641408337523
664,10,2.5,5.774399491283634
665,5,-2.5,-8.535034959816217
666,-3,-6.5,16.601967669376705
667,22,-3.5,-1.4695407052845615
668,7,-2.5,-5.476993811530987
669,8,-4.5,-3.6482703941356096
670,-1,-2.5,-8.28023743895373
671,10,-9.0,12.464488526918842
672,10,1.0,-4.418921797241797
673,-5,-4.0,0.4909770644139666
674,3,4.0,-7.64149251025794
675,-10,-2.5,-9.852430044501732
676,6,-7.5,11.812333166822604
677,-11,-10.5,6.7396141639913045
678,-10,-3.0,4.707948129892497
679,8,-7.5,12.18833438776107
680,-13,-3.0,-15.313936501270888
681,-13,3.0,-16.48922479835725
682,7,-3.5,-0.050134248396572545
683,3,-2.5,12.19300858651054
684,10,-13.0,2.8895038427413864
685,-1,6.5,-10.610815709586145
686,7,-2.5,5.690745611896085
687,-6,-2.5,-5.910668342981353
688,-7,3.5,-5.749425737235882
689,-37,1.5,-9.457425325715796
690,-3,5.0,-14.2443144141008
691,-28,8.0,-17.459862360209247
692,-3,9.5,-11.201629825278367
693,8,-10.0,3.3997500235542253
694,7,-2.5,-11.56454535965192
695,-4,1.5,-7.4606625200048535
696,6,3.0,-9.04042457920061
697,15,-14.0,0.03133898790863343
698,1,3.5,-3.204075016706668
699,6,-4.0,4.384924858911831
700,13,1.0,-4.932380750162984
701,21,-7.0,4.350090969534035
702,-6,-4.0,-4.207011953863896
703,-1,2.5,-10.946982999426393
704,16,-15.5,18.538146522378405
705,13,-9.0,12.117620382439878
706,7,-6.5,7.412710199493918
707,-7,-2.5,-3.337005473766964
708,-14,3.5,-11.413784034404216
709,-13,8.0,-22.847298019280604
710,1,-9.5,0.8103326689628889
711,26,-1.0,-5.388547211158002
712,5,-3.0,-9.794861263940827
713,0,2.0,-9.51828929584262
714,25,-4.0,13.521978697571257
715,-3,-1.0,8.353199417533656
716,-9,4.5,-4.235908068012565
717,16,-4.5,13.586397568820338
718,-4,7.0,-12.723776944154874
719,3,2.5,-1.1312491576750023
720,7,-2.5,1.1893214361060283
721,35,-10.5,5.169710039110174
722,1,-3.0,0.6152306514256374
723,1,6.0,-12.371937471923552
724,8,-10.0,7.682542802591279
725,13,-5.5,5.742157839870564
726,4,-17.0,4.6463583117220635
727,11,-2.0,1.8281832632208692
728,-14,-3.5,-6.051321835810377
729,-26,7.0,-18.91964117475166
730,-2,-1.5,-18.01560728191591
731,-6,8.5,-16.07895392446157
732,-6,-4.0,-1.5114471754798033
733,28,-3.5,10.092092290029552
734,6,3.0,-4.225492168764216
735,-14,1.5,-14.048352038828352
736,-8,3.0,-8.26086811841272
737,3,-3.5,-4.385403409407089
738,10,-3.0,-12.905528498488856
739,3,-7.0,15.136711435914613
740,3,-4.0,7.756572846253767
741,-8,-2.5,0.3151182433982207
742,-5,8.5,-6.5690105611589695
743,6,4.0,-2.640670865820635
744,-3,-1.0,-4.612397809703195
745,-6,14.5,-19.26644290757071
746,9,-1.5,-4.124291373633561
747,-11,3.5,-4.802649043391048
748,3,-3.0,7.594467380073604
749,-8,-4.5,-5.519507737482649
750,6,-1.5,-1.6273858677948634
751,12,-7.0,0.4044487772774459
752,-16,-2.0,-7.510713165049844
753,8,-6.5,13.791995582025848
754,-22,8.0,-10.209460253121003
755,14,2.5,-5.17439417677085
756,-4,3.0,-6.770517837750376
757,-7,-3.0,-4.25342494612532
758,-5,-3.0,-6.07295524881901
759,14,-10.0,7.115932863841402
760,3,-4.0,-8.41508604168839
761,17,-6.5,10.382497931656978
762,6,-4.5,-1.1071756275766993
763,3,-2.0,-5.384533566414758
764,-6,-3.5,-2.511698299427433
765,37,3.0,-13.675362778736506
766,-3,7.5,-11.604859689195532
767,-17,4.0,-7.590404508700603
768,-14,12.5,-16.477216148956025
769,1,-6.0,10.091287872039178
770,6,-3.5,4.32913102530182
771,31,-6.0,-1.1145822633255853
772,-14,-2.0,-15.504696469490288
773,28,-5.5,-8.036334393118231
774,3,-12.5,13.96182058182374
775,-28,3.0,-21.00472062573392
776,2,-2.5,2.5875596536006134
777,-10,-5.5,9.796838595100635
778,-3,-2.5,6.551409858745617
779,17,1.5,-3.8252984866944653
780,-3,9.5,-6.2171202655318645
781,24,-3.0,-1.1249732322209267
